ID_venta,fecha,ID_cliente,ID_producto,cantidad,precio_unitario,total
8783,2047-01-17,230,38,7,316.05,2212.35
8784,2047-01-18,491,48,4,66.11,264.44
8785,2047-01-19,447,26,5,314.52,1572.6
8786,2047-01-20,374,44,2,373.28,746.56
8787,2047-01-21,362,50,7,28.79,201.53
8788,2047-01-22,433,48,4,66.11,264.44
8789,2047-01-23,481,23,9,190.34,1713.06
8790,2047-01-24,466,22,5,299.81,1499.05
8791,2047-01-25,332,25,7,165.34,1157.38
8792,2047-01-26,436,39,2,182.82,365.64
8793,2047-01-27,302,49,5,34.81,174.05
8794,2047-01-28,362,43,6,464.59,2787.54
8795,2047-01-29,147,19,8,122.14,977.12
8796,2047-01-30,91,4,2,419.48,838.96
8797,2047-01-31,22,46,3,52.46,157.38
8798,2047-02-01,235,15,4,321.97,1287.88
8799,2047-02-02,28,48,1,66.11,66.11
8800,2047-02-03,401,9,3,405.61,1216.83
8801,2047-02-04,344,40,1,242.68,242.68
8802,2047-02-05,200,28,6,164.65,987.9000000000001
8803,2047-02-06,381,21,7,293.67,2055.69
8804,2047-02-07,168,26,5,314.52,1572.6
8805,2047-02-08,143,3,1,304.61,304.61
8806,2047-02-09,453,44,3,373.28,1119.84
8807,2047-02-10,385,46,2,52.46,104.92
8808,2047-02-11,348,17,6,223.77,1342.6200000000001
8809,2047-02-12,142,20,2,443.87,887.74
8810,2047-02-13,497,46,4,52.46,209.84
8811,2047-02-14,78,10,6,195.03,1170.18
8812,2047-02-15,366,18,4,395.62,1582.48
8813,2047-02-16,316,38,1,316.05,316.05
8814,2047-02-17,354,22,9,299.81,2698.29
8815,2047-02-18,240,4,3,419.48,1258.44
8816,2047-02-19,176,46,1,52.46,52.46
8817,2047-02-20,64,18,3,395.62,1186.8600000000001
8818,2047-02-21,356,24,5,401.09,2005.4499999999998
8819,2047-02-22,164,35,7,148.02,1036.14
8820,2047-02-23,487,35,1,148.02,148.02
8821,2047-02-24,28,10,2,195.03,390.06
8822,2047-02-25,119,46,2,52.46,104.92
8823,2047-02-26,361,6,9,24.55,220.95000000000002
8824,2047-02-27,489,4,4,419.48,1677.92
8825,2047-02-28,468,25,1,165.34,165.34
8826,2047-03-01,206,3,2,304.61,609.22
8827,2047-03-02,218,36,9,98.82,889.3799999999999
8828,2047-03-03,359,5,3,75.13,225.39
8829,2047-03-04,157,15,5,321.97,1609.8500000000001
8830,2047-03-05,214,46,2,52.46,104.92
8831,2047-03-06,300,19,1,122.14,122.14
8832,2047-03-07,461,29,9,458.18,4123.62
8833,2047-03-08,303,2,9,202.66,1823.94
8834,2047-03-09,455,1,4,296.6,1186.4
8835,2047-03-10,4,25,8,165.34,1322.72
8836,2047-03-11,141,46,4,52.46,209.84
8837,2047-03-12,35,32,5,32.41,162.04999999999998
8838,2047-03-13,405,47,2,453.76,907.52
8839,2047-03-14,112,26,4,314.52,1258.08
8840,2047-03-15,462,39,3,182.82,548.46
8841,2047-03-16,220,17,6,223.77,1342.6200000000001
8842,2047-03-17,469,14,6,7.01,42.06
8843,2047-03-18,486,27,3,418.06,1254.18
8844,2047-03-19,482,1,6,296.6,1779.6000000000001
8845,2047-03-20,214,15,6,321.97,1931.8200000000002
8846,2047-03-21,500,6,5,24.55,122.75
8847,2047-03-22,244,37,6,201.63,1209.78
8848,2047-03-23,96,1,7,296.6,2076.2000000000003
8849,2047-03-24,151,41,1,238.78,238.78
8850,2047-03-25,275,28,1,164.65,164.65
8851,2047-03-26,182,11,9,58.73,528.5699999999999
8852,2047-03-27,217,25,9,165.34,1488.06
8853,2047-03-28,42,30,2,348.83,697.66
8854,2047-03-29,269,22,8,299.81,2398.48
8855,2047-03-30,277,41,6,238.78,1432.68
8856,2047-03-31,411,44,8,373.28,2986.24
8857,2047-04-01,497,22,3,299.81,899.4300000000001
8858,2047-04-02,207,26,3,314.52,943.56
8859,2047-04-03,331,32,7,32.41,226.86999999999998
8860,2047-04-04,487,45,1,114.61,114.61
8861,2047-04-05,151,16,7,315.23,2206.61
8862,2047-04-06,272,35,6,148.02,888.1200000000001
8863,2047-04-07,381,20,8,443.87,3550.96
8864,2047-04-08,489,31,1,195.69,195.69
8865,2047-04-09,433,9,2,405.61,811.22
8866,2047-04-10,186,20,9,443.87,3994.83
8867,2047-04-11,49,11,4,58.73,234.92
8868,2047-04-12,35,11,3,58.73,176.19
8869,2047-04-13,288,42,1,325.57,325.57
8870,2047-04-14,412,30,2,348.83,697.66
8871,2047-04-15,357,7,1,57.21,57.21
8872,2047-04-16,147,24,1,401.09,401.09
8873,2047-04-17,130,8,6,427.54,2565.2400000000002
8874,2047-04-18,386,49,1,34.81,34.81
8875,2047-04-19,142,50,5,28.79,143.95
8876,2047-04-20,305,10,4,195.03,780.12
8877,2047-04-21,340,27,6,418.06,2508.36
8878,2047-04-22,323,49,6,34.81,208.86
8879,2047-04-23,500,47,6,453.76,2722.56
8880,2047-04-24,67,20,7,443.87,3107.09
8881,2047-04-25,11,40,4,242.68,970.72
8882,2047-04-26,370,28,1,164.65,164.65
8883,2047-04-27,81,32,3,32.41,97.22999999999999
8884,2047-04-28,132,26,2,314.52,629.04
8885,2047-04-29,486,39,5,182.82,914.0999999999999
8886,2047-04-30,334,18,6,395.62,2373.7200000000003
8887,2047-05-01,275,48,4,66.11,264.44
8888,2047-05-02,270,39,2,182.82,365.64
8889,2047-05-03,222,10,2,195.03,390.06
8890,2047-05-04,409,13,2,402.07,804.14
8891,2047-05-05,380,31,6,195.69,1174.1399999999999
8892,2047-05-06,420,7,4,57.21,228.84
8893,2047-05-07,292,50,9,28.79,259.11
8894,2047-05-08,113,22,3,299.81,899.4300000000001
8895,2047-05-09,384,13,3,402.07,1206.21
8896,2047-05-10,461,42,9,325.57,2930.13
8897,2047-05-11,423,46,9,52.46,472.14
8898,2047-05-12,117,7,8,57.21,457.68
8899,2047-05-13,275,27,3,418.06,1254.18
8900,2047-05-14,471,50,7,28.79,201.53
8901,2047-05-15,112,44,6,373.28,2239.68
8902,2047-05-16,174,24,9,401.09,3609.81
8903,2047-05-17,410,4,9,419.48,3775.32
8904,2047-05-18,379,22,2,299.81,599.62
8905,2047-05-19,54,12,2,64.18,128.36
8906,2047-05-20,247,17,1,223.77,223.77
8907,2047-05-21,497,50,7,28.79,201.53
8908,2047-05-22,490,25,5,165.34,826.7
8909,2047-05-23,500,11,3,58.73,176.19
8910,2047-05-24,345,40,5,242.68,1213.4
8911,2047-05-25,275,26,8,314.52,2516.16
8912,2047-05-26,326,20,6,443.87,2663.2200000000003
8913,2047-05-27,400,48,7,66.11,462.77
8914,2047-05-28,391,22,5,299.81,1499.05
8915,2047-05-29,325,50,2,28.79,57.58
8916,2047-05-30,6,10,2,195.03,390.06
8917,2047-05-31,69,18,2,395.62,791.24
8918,2047-06-01,319,9,8,405.61,3244.88
8919,2047-06-02,336,28,9,164.65,1481.8500000000001
8920,2047-06-03,328,26,2,314.52,629.04
8921,2047-06-04,70,6,8,24.55,196.4
8922,2047-06-05,235,35,9,148.02,1332.18
8923,2047-06-06,165,17,2,223.77,447.54
8924,2047-06-07,18,41,6,238.78,1432.68
8925,2047-06-08,171,35,7,148.02,1036.14
8926,2047-06-09,498,34,8,373.84,2990.72
8927,2047-06-10,337,28,4,164.65,658.6
8928,2047-06-11,157,43,7,464.59,3252.1299999999997
8929,2047-06-12,64,7,6,57.21,343.26
8930,2047-06-13,187,2,5,202.66,1013.3
8931,2047-06-14,74,17,7,223.77,1566.39
8932,2047-06-15,167,9,9,405.61,3650.4900000000002
8933,2047-06-16,68,33,6,338.95,2033.6999999999998
8934,2047-06-17,471,31,7,195.69,1369.83
8935,2047-06-18,153,49,3,34.81,104.43
8936,2047-06-19,343,11,2,58.73,117.46
8937,2047-06-20,350,34,6,373.84,2243.04
8938,2047-06-21,212,4,5,419.48,2097.4
8939,2047-06-22,412,7,8,57.21,457.68
8940,2047-06-23,416,48,5,66.11,330.55
8941,2047-06-24,202,34,4,373.84,1495.36
8942,2047-06-25,137,9,5,405.61,2028.0500000000002
8943,2047-06-26,320,29,5,458.18,2290.9
8944,2047-06-27,138,49,3,34.81,104.43
8945,2047-06-28,44,8,4,427.54,1710.16
8946,2047-06-29,443,7,1,57.21,57.21
8947,2047-06-30,296,50,5,28.79,143.95
8948,2047-07-01,37,4,7,419.48,2936.36
8949,2047-07-02,22,30,4,348.83,1395.32
8950,2047-07-03,124,21,4,293.67,1174.68
8951,2047-07-04,125,11,9,58.73,528.5699999999999
8952,2047-07-05,213,13,8,402.07,3216.56
8953,2047-07-06,210,38,1,316.05,316.05
8954,2047-07-07,107,12,2,64.18,128.36
8955,2047-07-08,174,20,8,443.87,3550.96
8956,2047-07-09,88,28,9,164.65,1481.8500000000001
8957,2047-07-10,158,9,4,405.61,1622.44
8958,2047-07-11,82,35,8,148.02,1184.16
8959,2047-07-12,96,41,9,238.78,2149.02
8960,2047-07-13,52,5,4,75.13,300.52
8961,2047-07-14,337,15,2,321.97,643.94
8962,2047-07-15,267,31,4,195.69,782.76
8963,2047-07-16,49,11,5,58.73,293.65
8964,2047-07-17,255,33,1,338.95,338.95
8965,2047-07-18,437,13,4,402.07,1608.28
8966,2047-07-19,494,50,8,28.79,230.32
8967,2047-07-20,189,35,2,148.02,296.04
8968,2047-07-21,132,45,8,114.61,916.88
8969,2047-07-22,194,6,4,24.55,98.2
8970,2047-07-23,498,40,6,242.68,1456.08
8971,2047-07-24,241,6,6,24.55,147.3
8972,2047-07-25,439,28,7,164.65,1152.55
8973,2047-07-26,15,25,4,165.34,661.36
8974,2047-07-27,487,16,3,315.23,945.69
8975,2047-07-28,314,16,6,315.23,1891.38
8976,2047-07-29,17,34,1,373.84,373.84
8977,2047-07-30,108,8,4,427.54,1710.16
8978,2047-07-31,229,10,5,195.03,975.15
8979,2047-08-01,161,22,8,299.81,2398.48
8980,2047-08-02,37,21,3,293.67,881.01
8981,2047-08-03,185,45,8,114.61,916.88
8982,2047-08-04,157,14,3,7.01,21.03
8983,2047-08-05,498,6,5,24.55,122.75
8984,2047-08-06,434,27,8,418.06,3344.48
8985,2047-08-07,389,33,5,338.95,1694.75
8986,2047-08-08,257,22,8,299.81,2398.48
8987,2047-08-09,492,5,5,75.13,375.65
8988,2047-08-10,37,49,4,34.81,139.24
8989,2047-08-11,392,12,3,64.18,192.54000000000002
8990,2047-08-12,406,40,3,242.68,728.04
8991,2047-08-13,466,8,7,427.54,2992.78
8992,2047-08-14,131,47,7,453.76,3176.3199999999997
8993,2047-08-15,323,15,4,321.97,1287.88
8994,2047-08-16,94,14,6,7.01,42.06
8995,2047-08-17,245,33,9,338.95,3050.5499999999997
8996,2047-08-18,358,24,4,401.09,1604.36
8997,2047-08-19,11,50,1,28.79,28.79
8998,2047-08-20,336,23,1,190.34,190.34
8999,2047-08-21,256,6,8,24.55,196.4
9000,2047-08-22,289,24,8,401.09,3208.72
9001,2047-08-23,257,20,4,443.87,1775.48
9002,2047-08-24,437,21,8,293.67,2349.36
9003,2047-08-25,109,26,9,314.52,2830.68
9004,2047-08-26,450,24,4,401.09,1604.36
9005,2047-08-27,144,3,7,304.61,2132.27
9006,2047-08-28,220,35,1,148.02,148.02
9007,2047-08-29,211,46,3,52.46,157.38
9008,2047-08-30,351,43,6,464.59,2787.54
9009,2047-08-31,292,6,6,24.55,147.3
9010,2047-09-01,328,29,3,458.18,1374.54
9011,2047-09-02,52,42,4,325.57,1302.28
9012,2047-09-03,273,4,9,419.48,3775.32
9013,2047-09-04,38,20,6,443.87,2663.2200000000003
9014,2047-09-05,75,40,5,242.68,1213.4
9015,2047-09-06,325,25,6,165.34,992.04
9016,2047-09-07,476,43,8,464.59,3716.72
9017,2047-09-08,393,3,5,304.61,1523.0500000000002
9018,2047-09-09,76,21,6,293.67,1762.02
9019,2047-09-10,390,30,5,348.83,1744.1499999999999
9020,2047-09-11,387,30,4,348.83,1395.32
9021,2047-09-12,151,47,6,453.76,2722.56
9022,2047-09-13,233,3,4,304.61,1218.44
9023,2047-09-14,91,23,3,190.34,571.02
9024,2047-09-15,298,15,1,321.97,321.97
9025,2047-09-16,403,14,4,7.01,28.04
9026,2047-09-17,373,21,3,293.67,881.01
9027,2047-09-18,267,11,1,58.73,58.73
9028,2047-09-19,134,31,1,195.69,195.69
9029,2047-09-20,163,42,9,325.57,2930.13
9030,2047-09-21,42,45,7,114.61,802.27
9031,2047-09-22,335,39,4,182.82,731.28
9032,2047-09-23,69,31,4,195.69,782.76
9033,2047-09-24,243,19,2,122.14,244.28
9034,2047-09-25,152,10,2,195.03,390.06
9035,2047-09-26,347,3,4,304.61,1218.44
9036,2047-09-27,258,43,8,464.59,3716.72
9037,2047-09-28,417,44,3,373.28,1119.84
9038,2047-09-29,87,21,3,293.67,881.01
9039,2047-09-30,87,5,9,75.13,676.17
9040,2047-10-01,37,48,4,66.11,264.44
9041,2047-10-02,125,34,8,373.84,2990.72
9042,2047-10-03,340,1,9,296.6,2669.4
9043,2047-10-04,95,9,8,405.61,3244.88
9044,2047-10-05,49,30,5,348.83,1744.1499999999999
9045,2047-10-06,356,37,7,201.63,1411.4099999999999
9046,2047-10-07,172,16,5,315.23,1576.15
9047,2047-10-08,60,42,4,325.57,1302.28
9048,2047-10-09,432,24,4,401.09,1604.36
9049,2047-10-10,207,38,5,316.05,1580.25
9050,2047-10-11,73,30,9,348.83,3139.47
9051,2047-10-12,335,26,6,314.52,1887.12
9052,2047-10-13,332,23,4,190.34,761.36
9053,2047-10-14,324,28,6,164.65,987.9000000000001
9054,2047-10-15,50,29,4,458.18,1832.72
9055,2047-10-16,419,36,4,98.82,395.28
9056,2047-10-17,266,7,7,57.21,400.47
9057,2047-10-18,325,13,7,402.07,2814.49
9058,2047-10-19,424,46,9,52.46,472.14
9059,2047-10-20,96,23,5,190.34,951.7
9060,2047-10-21,422,38,6,316.05,1896.3000000000002
9061,2047-10-22,476,10,8,195.03,1560.24
9062,2047-10-23,254,20,5,443.87,2219.35
9063,2047-10-24,397,47,8,453.76,3630.08
9064,2047-10-25,197,15,4,321.97,1287.88
9065,2047-10-26,114,12,6,64.18,385.08000000000004
9066,2047-10-27,147,37,1,201.63,201.63
9067,2047-10-28,489,27,8,418.06,3344.48
9068,2047-10-29,46,7,8,57.21,457.68
9069,2047-10-30,337,37,2,201.63,403.26
9070,2047-10-31,246,37,5,201.63,1008.15
9071,2047-11-01,348,35,5,148.02,740.1
9072,2047-11-02,292,28,5,164.65,823.25
9073,2047-11-03,275,2,3,202.66,607.98
9074,2047-11-04,280,43,4,464.59,1858.36
9075,2047-11-05,415,11,1,58.73,58.73
9076,2047-11-06,260,21,4,293.67,1174.68
9077,2047-11-07,147,32,1,32.41,32.41
9078,2047-11-08,384,41,2,238.78,477.56
9079,2047-11-09,466,2,4,202.66,810.64
9080,2047-11-10,11,27,4,418.06,1672.24
9081,2047-11-11,19,3,7,304.61,2132.27
9082,2047-11-12,62,4,7,419.48,2936.36
9083,2047-11-13,45,11,2,58.73,117.46
9084,2047-11-14,273,23,8,190.34,1522.72
9085,2047-11-15,322,48,3,66.11,198.32999999999998
9086,2047-11-16,185,48,5,66.11,330.55
9087,2047-11-17,392,20,2,443.87,887.74
9088,2047-11-18,393,34,5,373.84,1869.1999999999998
9089,2047-11-19,273,19,8,122.14,977.12
9090,2047-11-20,428,26,7,314.52,2201.64
9091,2047-11-21,90,19,2,122.14,244.28
9092,2047-11-22,269,22,2,299.81,599.62
9093,2047-11-23,330,3,2,304.61,609.22
9094,2047-11-24,137,50,3,28.79,86.37
9095,2047-11-25,254,2,6,202.66,1215.96
9096,2047-11-26,436,24,5,401.09,2005.4499999999998
9097,2047-11-27,209,3,7,304.61,2132.27
9098,2047-11-28,471,48,3,66.11,198.32999999999998
9099,2047-11-29,75,35,2,148.02,296.04
9100,2047-11-30,475,33,5,338.95,1694.75
9101,2047-12-01,19,38,1,316.05,316.05
9102,2047-12-02,243,6,8,24.55,196.4
9103,2047-12-03,190,44,8,373.28,2986.24
9104,2047-12-04,401,46,2,52.46,104.92
9105,2047-12-05,210,17,4,223.77,895.08
9106,2047-12-06,124,6,6,24.55,147.3
9107,2047-12-07,479,26,6,314.52,1887.12
9108,2047-12-08,482,37,1,201.63,201.63
9109,2047-12-09,254,44,4,373.28,1493.12
9110,2047-12-10,151,6,7,24.55,171.85
9111,2047-12-11,457,38,1,316.05,316.05
9112,2047-12-12,332,27,7,418.06,2926.42
9113,2047-12-13,69,2,5,202.66,1013.3
9114,2047-12-14,214,42,6,325.57,1953.42
9115,2047-12-15,225,9,7,405.61,2839.27
9116,2047-12-16,437,45,6,114.61,687.66
9117,2047-12-17,259,20,5,443.87,2219.35
9118,2047-12-18,187,19,8,122.14,977.12
9119,2047-12-19,188,40,8,242.68,1941.44
9120,2047-12-20,351,38,8,316.05,2528.4
9121,2047-12-21,216,20,6,443.87,2663.2200000000003
9122,2047-12-22,74,17,2,223.77,447.54
9123,2047-12-23,377,49,2,34.81,69.62
9124,2047-12-24,182,35,5,148.02,740.1
9125,2047-12-25,444,21,1,293.67,293.67
9126,2047-12-26,99,43,8,464.59,3716.72
9127,2047-12-27,212,29,9,458.18,4123.62
9128,2047-12-28,157,28,9,164.65,1481.8500000000001
9129,2047-12-29,381,1,4,296.6,1186.4
9130,2047-12-30,181,50,2,28.79,57.58
9131,2047-12-31,384,48,2,66.11,132.22
9132,2048-01-01,79,7,5,57.21,286.05
9133,2048-01-02,462,38,7,316.05,2212.35
9134,2048-01-03,194,7,6,57.21,343.26
9135,2048-01-04,348,50,2,28.79,57.58
9136,2048-01-05,498,3,4,304.61,1218.44
9137,2048-01-06,106,7,2,57.21,114.42
9138,2048-01-07,325,11,5,58.73,293.65
9139,2048-01-08,499,44,8,373.28,2986.24
9140,2048-01-09,31,45,3,114.61,343.83
9141,2048-01-10,164,48,1,66.11,66.11
9142,2048-01-11,18,3,2,304.61,609.22
9143,2048-01-12,204,32,7,32.41,226.86999999999998
9144,2048-01-13,251,47,2,453.76,907.52
9145,2048-01-14,298,41,4,238.78,955.12
9146,2048-01-15,292,17,8,223.77,1790.16
9147,2048-01-16,301,29,4,458.18,1832.72
9148,2048-01-17,125,20,1,443.87,443.87
9149,2048-01-18,226,50,8,28.79,230.32
9150,2048-01-19,235,43,7,464.59,3252.1299999999997
9151,2048-01-20,368,18,8,395.62,3164.96
9152,2048-01-21,264,14,3,7.01,21.03
9153,2048-01-22,85,12,8,64.18,513.44
9154,2048-01-23,180,7,1,57.21,57.21
9155,2048-01-24,279,22,3,299.81,899.4300000000001
9156,2048-01-25,46,20,2,443.87,887.74
9157,2048-01-26,390,10,4,195.03,780.12
9158,2048-01-27,263,47,3,453.76,1361.28
9159,2048-01-28,158,50,8,28.79,230.32
9160,2048-01-29,358,40,9,242.68,2184.12
9161,2048-01-30,283,27,9,418.06,3762.54
9162,2048-01-31,100,45,5,114.61,573.05
9163,2048-02-01,235,45,8,114.61,916.88
9164,2048-02-02,214,46,5,52.46,262.3
9165,2048-02-03,131,4,9,419.48,3775.32
9166,2048-02-04,328,44,5,373.28,1866.3999999999999
9167,2048-02-05,170,32,9,32.41,291.68999999999994
9168,2048-02-06,416,17,5,223.77,1118.8500000000001
9169,2048-02-07,265,20,4,443.87,1775.48
9170,2048-02-08,258,45,1,114.61,114.61
9171,2048-02-09,296,14,3,7.01,21.03
9172,2048-02-10,493,5,2,75.13,150.26
9173,2048-02-11,356,25,8,165.34,1322.72
9174,2048-02-12,401,12,8,64.18,513.44
9175,2048-02-13,72,36,7,98.82,691.74
9176,2048-02-14,480,18,3,395.62,1186.8600000000001
9177,2048-02-15,31,30,2,348.83,697.66
9178,2048-02-16,49,28,8,164.65,1317.2
9179,2048-02-17,94,34,8,373.84,2990.72
9180,2048-02-18,80,31,4,195.69,782.76
9181,2048-02-19,199,9,9,405.61,3650.4900000000002
9182,2048-02-20,33,26,9,314.52,2830.68
9183,2048-02-21,359,32,5,32.41,162.04999999999998
9184,2048-02-22,3,4,7,419.48,2936.36
9185,2048-02-23,8,12,7,64.18,449.26000000000005
9186,2048-02-24,3,23,8,190.34,1522.72
9187,2048-02-25,33,19,3,122.14,366.42
9188,2048-02-26,414,48,4,66.11,264.44
9189,2048-02-27,62,29,7,458.18,3207.26
9190,2048-02-28,137,48,8,66.11,528.88
9191,2048-02-29,253,16,6,315.23,1891.38
9192,2048-03-01,383,49,3,34.81,104.43
9193,2048-03-02,228,2,4,202.66,810.64
9194,2048-03-03,460,12,4,64.18,256.72
9195,2048-03-04,430,10,7,195.03,1365.21
9196,2048-03-05,212,18,1,395.62,395.62
9197,2048-03-06,279,50,1,28.79,28.79
9198,2048-03-07,250,2,8,202.66,1621.28
9199,2048-03-08,84,25,8,165.34,1322.72
9200,2048-03-09,458,7,2,57.21,114.42
9201,2048-03-10,43,14,9,7.01,63.089999999999996
9202,2048-03-11,64,25,1,165.34,165.34
9203,2048-03-12,161,4,8,419.48,3355.84
9204,2048-03-13,58,24,2,401.09,802.18
9205,2048-03-14,398,43,6,464.59,2787.54
9206,2048-03-15,73,44,9,373.28,3359.5199999999995
9207,2048-03-16,38,33,7,338.95,2372.65
9208,2048-03-17,141,15,9,321.97,2897.7300000000005
9209,2048-03-18,301,23,6,190.34,1142.04
9210,2048-03-19,75,50,2,28.79,57.58
9211,2048-03-20,402,11,9,58.73,528.5699999999999
9212,2048-03-21,402,49,8,34.81,278.48
9213,2048-03-22,414,7,4,57.21,228.84
9214,2048-03-23,495,7,4,57.21,228.84
9215,2048-03-24,64,9,7,405.61,2839.27
9216,2048-03-25,286,44,4,373.28,1493.12
9217,2048-03-26,112,11,8,58.73,469.84
9218,2048-03-27,200,40,6,242.68,1456.08
9219,2048-03-28,405,2,4,202.66,810.64
9220,2048-03-29,315,43,8,464.59,3716.72
9221,2048-03-30,308,25,1,165.34,165.34
9222,2048-03-31,380,30,9,348.83,3139.47
9223,2048-04-01,466,16,1,315.23,315.23
9224,2048-04-02,177,37,2,201.63,403.26
9225,2048-04-03,394,43,2,464.59,929.18
9226,2048-04-04,81,48,3,66.11,198.32999999999998
9227,2048-04-05,492,36,9,98.82,889.3799999999999
9228,2048-04-06,284,22,7,299.81,2098.67
9229,2048-04-07,246,25,9,165.34,1488.06
9230,2048-04-08,397,39,2,182.82,365.64
9231,2048-04-09,408,42,9,325.57,2930.13
9232,2048-04-10,458,45,5,114.61,573.05
9233,2048-04-11,360,39,4,182.82,731.28
9234,2048-04-12,403,40,8,242.68,1941.44
9235,2048-04-13,88,2,9,202.66,1823.94
9236,2048-04-14,202,38,1,316.05,316.05
9237,2048-04-15,406,27,2,418.06,836.12
9238,2048-04-16,285,22,8,299.81,2398.48
9239,2048-04-17,381,18,5,395.62,1978.1
9240,2048-04-18,485,13,9,402.07,3618.63
9241,2048-04-19,38,44,4,373.28,1493.12
9242,2048-04-20,473,21,5,293.67,1468.3500000000001
9243,2048-04-21,58,33,7,338.95,2372.65
9244,2048-04-22,309,42,6,325.57,1953.42
9245,2048-04-23,230,45,6,114.61,687.66
9246,2048-04-24,499,41,5,238.78,1193.9
9247,2048-04-25,277,18,4,395.62,1582.48
9248,2048-04-26,483,11,9,58.73,528.5699999999999
9249,2048-04-27,338,38,3,316.05,948.1500000000001
9250,2048-04-28,211,44,1,373.28,373.28
9251,2048-04-29,477,44,5,373.28,1866.3999999999999
9252,2048-04-30,105,32,1,32.41,32.41
9253,2048-05-01,264,3,1,304.61,304.61
9254,2048-05-02,386,1,3,296.6,889.8000000000001
9255,2048-05-03,6,47,2,453.76,907.52
9256,2048-05-04,449,34,7,373.84,2616.8799999999997
9257,2048-05-05,106,24,4,401.09,1604.36
9258,2048-05-06,22,38,6,316.05,1896.3000000000002
9259,2048-05-07,352,19,7,122.14,854.98
9260,2048-05-08,272,23,5,190.34,951.7
9261,2048-05-09,246,11,9,58.73,528.5699999999999
9262,2048-05-10,407,20,3,443.87,1331.6100000000001
9263,2048-05-11,89,7,1,57.21,57.21
9264,2048-05-12,362,18,7,395.62,2769.34
9265,2048-05-13,372,34,7,373.84,2616.8799999999997
9266,2048-05-14,100,24,2,401.09,802.18
9267,2048-05-15,422,36,3,98.82,296.46
9268,2048-05-16,343,36,4,98.82,395.28
9269,2048-05-17,302,6,1,24.55,24.55
9270,2048-05-18,233,4,1,419.48,419.48
9271,2048-05-19,44,31,9,195.69,1761.21
9272,2048-05-20,266,47,4,453.76,1815.04
9273,2048-05-21,291,34,5,373.84,1869.1999999999998
9274,2048-05-22,466,30,1,348.83,348.83
9275,2048-05-23,229,9,5,405.61,2028.0500000000002
9276,2048-05-24,335,19,4,122.14,488.56
9277,2048-05-25,256,24,2,401.09,802.18
9278,2048-05-26,257,36,9,98.82,889.3799999999999
9279,2048-05-27,225,16,4,315.23,1260.92
9280,2048-05-28,326,42,3,325.57,976.71
9281,2048-05-29,461,38,4,316.05,1264.2
9282,2048-05-30,321,28,8,164.65,1317.2
9283,2048-05-31,135,46,3,52.46,157.38
9284,2048-06-01,199,5,7,75.13,525.91
9285,2048-06-02,21,22,9,299.81,2698.29
9286,2048-06-03,233,10,7,195.03,1365.21
9287,2048-06-04,457,30,9,348.83,3139.47
9288,2048-06-05,203,22,1,299.81,299.81
9289,2048-06-06,247,48,4,66.11,264.44
9290,2048-06-07,51,12,9,64.18,577.6200000000001
9291,2048-06-08,269,36,6,98.82,592.92
9292,2048-06-09,421,15,7,321.97,2253.79
9293,2048-06-10,294,5,3,75.13,225.39
9294,2048-06-11,252,35,6,148.02,888.1200000000001
9295,2048-06-12,68,29,2,458.18,916.36
9296,2048-06-13,126,25,4,165.34,661.36
9297,2048-06-14,424,45,6,114.61,687.66
9298,2048-06-15,134,25,7,165.34,1157.38
9299,2048-06-16,36,18,6,395.62,2373.7200000000003
9300,2048-06-17,151,11,1,58.73,58.73
9301,2048-06-18,431,7,6,57.21,343.26
9302,2048-06-19,244,50,7,28.79,201.53
9303,2048-06-20,450,26,5,314.52,1572.6
9304,2048-06-21,112,16,6,315.23,1891.38
9305,2048-06-22,43,26,9,314.52,2830.68
9306,2048-06-23,157,22,5,299.81,1499.05
9307,2048-06-24,258,47,9,453.76,4083.84
9308,2048-06-25,231,40,3,242.68,728.04
9309,2048-06-26,235,38,5,316.05,1580.25
9310,2048-06-27,9,12,2,64.18,128.36
9311,2048-06-28,300,13,9,402.07,3618.63
9312,2048-06-29,225,15,5,321.97,1609.8500000000001
9313,2048-06-30,364,15,4,321.97,1287.88
9314,2048-07-01,210,15,6,321.97,1931.8200000000002
9315,2048-07-02,339,4,9,419.48,3775.32
9316,2048-07-03,367,16,7,315.23,2206.61
9317,2048-07-04,252,47,8,453.76,3630.08
9318,2048-07-05,69,35,2,148.02,296.04
9319,2048-07-06,378,27,6,418.06,2508.36
9320,2048-07-07,45,31,3,195.69,587.0699999999999
9321,2048-07-08,363,10,6,195.03,1170.18
9322,2048-07-09,32,4,7,419.48,2936.36
9323,2048-07-10,457,12,8,64.18,513.44
9324,2048-07-11,171,20,6,443.87,2663.2200000000003
9325,2048-07-12,82,28,7,164.65,1152.55
9326,2048-07-13,160,44,1,373.28,373.28
9327,2048-07-14,62,37,6,201.63,1209.78
9328,2048-07-15,80,40,2,242.68,485.36
9329,2048-07-16,121,17,1,223.77,223.77
9330,2048-07-17,73,15,2,321.97,643.94
9331,2048-07-18,256,2,8,202.66,1621.28
9332,2048-07-19,138,43,6,464.59,2787.54
9333,2048-07-20,32,48,4,66.11,264.44
9334,2048-07-21,340,35,3,148.02,444.06000000000006
9335,2048-07-22,30,40,1,242.68,242.68
9336,2048-07-23,40,20,7,443.87,3107.09
9337,2048-07-24,49,42,9,325.57,2930.13
9338,2048-07-25,56,20,5,443.87,2219.35
